_id,user,terrain,date,startTime,endTime,durationHours,totalPrice,sport,terrainName,createdAt,updatedAt,year,month,day,startHour
6956f05aa3cb898769859214,6956f05aa3cb898769858b84,6956f05aa3cb898769858bbb,2025-11-15,12:00,13:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,15,12.0
6956f05aa3cb898769859215,6956f05aa3cb898769858b6a,6956f05aa3cb898769858bbe,2025-11-08,13:00,14:00,1,20,basket,Terrain 39,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,8,13.0
6956f05aa3cb898769859216,6956f05aa3cb898769858b75,6956f05aa3cb898769858bb1,2025-12-25,20:00,21:00,1,33,basket,Terrain 26,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,25,20.0
6956f05aa3cb898769859217,6956f05aa3cb898769858b76,6956f05aa3cb898769858b9e,2025-10-31,17:00,18:00,1,36,tennis,Terrain 7,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,31,17.0
6956f05aa3cb898769859218,6956f05aa3cb898769858b91,6956f05aa3cb898769858bbd,2026-01-11,11:00,13:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,11,11.0
6956f05aa3cb898769859219,6956f05aa3cb898769858b7a,6956f05aa3cb898769858b9d,2026-01-06,16:00,18:00,2,112,foot,Terrain 6,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,6,16.0
6956f05aa3cb89876985921a,6956f05aa3cb898769858b8d,6956f05aa3cb898769858bb7,2025-11-29,13:00,15:00,2,42,tennis,Terrain 32,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,29,13.0
6956f05aa3cb89876985921b,6956f05aa3cb898769858b7e,6956f05aa3cb898769858b99,2025-11-20,9:00,10:00,1,48,padel,Terrain 2,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,20,9.0
6956f05aa3cb89876985921c,6956f05aa3cb898769858b6e,6956f05aa3cb898769858bb4,2026-01-26,20:00,22:00,2,152,foot,Terrain 29,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,26,20.0
6956f05aa3cb89876985921d,6956f05aa3cb898769858b8e,6956f05aa3cb898769858bb3,2026-01-29,10:00,12:00,2,88,basket,Terrain 28,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,29,10.0
6956f05aa3cb89876985921e,6956f05aa3cb898769858b6c,6956f05aa3cb898769858bb8,2025-12-10,15:00,17:00,2,44,basket,Terrain 33,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,10,15.0
6956f05aa3cb89876985921f,6956f05aa3cb898769858b8d,6956f05aa3cb898769858bbd,2026-01-23,16:00,17:00,1,60,padel,Terrain 38,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,23,16.0
6956f05aa3cb898769859220,6956f05aa3cb898769858b69,6956f05aa3cb898769858ba1,2025-12-18,17:00,18:00,1,21,padel,Terrain 10,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,18,17.0
6956f05aa3cb898769859221,6956f05aa3cb898769858b6e,6956f05aa3cb898769858ba1,2025-11-05,9:00,11:00,2,42,padel,Terrain 10,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,5,9.0
6956f05aa3cb898769859222,6956f05aa3cb898769858b83,6956f05aa3cb898769858bb2,2025-12-19,18:00,20:00,2,70,basket,Terrain 27,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,19,18.0
6956f05aa3cb898769859223,6956f05aa3cb898769858b91,6956f05aa3cb898769858bbb,2025-12-28,15:00,17:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,28,15.0
6956f05aa3cb898769859224,6956f05aa3cb898769858b83,6956f05aa3cb898769858ba9,2025-11-22,11:00,13:00,2,142,tennis,Terrain 18,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,22,11.0
6956f05aa3cb898769859225,6956f05aa3cb898769858b7c,6956f05aa3cb898769858ba7,2025-12-31,8:00,9:00,1,59,foot,Terrain 16,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,31,8.0
6956f05aa3cb898769859226,6956f05aa3cb898769858b8c,6956f05aa3cb898769858ba5,2025-10-05,14:00,16:00,2,104,foot,Terrain 14,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,5,14.0
6956f05aa3cb898769859227,6956f05aa3cb898769858b81,6956f05aa3cb898769858ba1,2025-10-11,11:00,13:00,2,42,padel,Terrain 10,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,11,11.0
6956f05aa3cb898769859228,6956f05aa3cb898769858b97,6956f05aa3cb898769858b9b,2025-11-18,17:00,18:00,1,67,tennis,Terrain 4,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,18,17.0
6956f05aa3cb898769859229,6956f05aa3cb898769858b80,6956f05aa3cb898769858bae,2026-01-22,14:00,16:00,2,152,foot,Terrain 23,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,22,14.0
6956f05aa3cb89876985922a,6956f05aa3cb898769858b6f,6956f05aa3cb898769858bb4,2025-12-19,19:00,21:00,2,152,foot,Terrain 29,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,19,19.0
6956f05aa3cb89876985922b,6956f05aa3cb898769858b92,6956f05aa3cb898769858bb6,2026-01-21,17:00,18:00,1,70,foot,Terrain 31,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,21,17.0
6956f05aa3cb89876985922c,6956f05aa3cb898769858b8f,6956f05aa3cb898769858ba7,2025-10-29,8:00,10:00,2,118,foot,Terrain 16,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,29,8.0
6956f05aa3cb89876985922d,6956f05aa3cb898769858b79,6956f05aa3cb898769858bbc,2026-01-07,17:00,18:00,1,62,basket,Terrain 37,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,7,17.0
6956f05aa3cb89876985922e,6956f05aa3cb898769858b70,6956f05aa3cb898769858bbe,2025-10-12,17:00,18:00,1,20,basket,Terrain 39,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,12,17.0
6956f05aa3cb89876985922f,6956f05aa3cb898769858b91,6956f05aa3cb898769858bb7,2026-01-04,10:00,12:00,2,42,tennis,Terrain 32,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,4,10.0
6956f05aa3cb898769859230,6956f05aa3cb898769858b70,6956f05aa3cb898769858ba3,2026-01-27,12:00,13:00,1,70,padel,Terrain 12,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,27,12.0
6956f05aa3cb898769859231,6956f05aa3cb898769858b6d,6956f05aa3cb898769858bb5,2026-01-04,11:00,12:00,1,75,basket,Terrain 30,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,4,11.0
6956f05aa3cb898769859232,6956f05aa3cb898769858b6b,6956f05aa3cb898769858bb6,2025-10-16,13:00,15:00,2,140,foot,Terrain 31,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,16,13.0
6956f05aa3cb898769859233,6956f05aa3cb898769858b6c,6956f05aa3cb898769858bba,2025-10-20,8:00,10:00,2,56,tennis,Terrain 35,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,20,8.0
6956f05aa3cb898769859234,6956f05aa3cb898769858b71,6956f05aa3cb898769858ba5,2025-10-27,18:00,19:00,1,52,foot,Terrain 14,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,27,18.0
6956f05aa3cb898769859235,6956f05aa3cb898769858b80,6956f05aa3cb898769858ba0,2025-12-02,13:00,15:00,2,48,tennis,Terrain 9,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,2,13.0
6956f05aa3cb898769859236,6956f05aa3cb898769858b73,6956f05aa3cb898769858bbf,2025-10-25,10:00,11:00,1,67,padel,Terrain 40,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,25,10.0
6956f05aa3cb898769859237,6956f05aa3cb898769858b8b,6956f05aa3cb898769858bb1,2026-01-16,13:00,14:00,1,33,basket,Terrain 26,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,16,13.0
6956f05aa3cb898769859238,6956f05aa3cb898769858b7f,6956f05aa3cb898769858bb8,2026-01-07,14:00,15:00,1,22,basket,Terrain 33,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,7,14.0
6956f05aa3cb898769859239,6956f05aa3cb898769858b88,6956f05aa3cb898769858bad,2025-11-10,10:00,11:00,1,44,padel,Terrain 22,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,11,10,10.0
6956f05aa3cb89876985923a,6956f05aa3cb898769858b87,6956f05aa3cb898769858baf,2025-12-02,13:00,14:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,2,13.0
6956f05aa3cb89876985923b,6956f05aa3cb898769858b86,6956f05aa3cb898769858bb6,2025-10-06,17:00,18:00,1,70,foot,Terrain 31,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,6,17.0
6956f05aa3cb89876985923c,6956f05aa3cb898769858b96,6956f05aa3cb898769858bac,2026-01-07,20:00,22:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,7,20.0
6956f05aa3cb89876985923d,6956f05aa3cb898769858b7b,6956f05aa3cb898769858bb9,2025-10-03,14:00,16:00,2,116,tennis,Terrain 34,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,10,3,14.0
6956f05aa3cb89876985923e,6956f05aa3cb898769858b89,6956f05aa3cb898769858ba2,2025-12-12,16:00,17:00,1,41,basket,Terrain 11,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,12,16.0
6956f05aa3cb89876985923f,6956f05aa3cb898769858b7d,6956f05aa3cb898769858bb8,2025-12-22,9:00,11:00,2,44,basket,Terrain 33,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,22,9.0
6956f05aa3cb898769859240,6956f05aa3cb898769858b6c,6956f05aa3cb898769858b9d,2026-01-22,17:00,18:00,1,56,foot,Terrain 6,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,22,17.0
6956f05aa3cb898769859241,6956f05aa3cb898769858b74,6956f05aa3cb898769858b9b,2026-01-26,9:00,11:00,2,134,tennis,Terrain 4,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2026,1,26,9.0
6956f05aa3cb898769859242,6956f05aa3cb898769858b7f,6956f05aa3cb898769858b9d,2025-12-29,17:00,18:00,1,56,foot,Terrain 6,2026-01-01 23:08:26.231,2026-01-01 23:08:26.231,2025,12,29,17.0
6956f05aa3cb898769859243,6956f05aa3cb898769858b90,6956f05aa3cb898769858bb0,2025-12-26,19:00,21:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,26,19.0
6956f05aa3cb898769859244,6956f05aa3cb898769858b66,6956f05aa3cb898769858b9d,2025-11-12,17:00,19:00,2,112,foot,Terrain 6,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,12,17.0
6956f05aa3cb898769859245,6956f05aa3cb898769858b72,6956f05aa3cb898769858b9e,2026-01-22,20:00,22:00,2,72,tennis,Terrain 7,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,22,20.0
6956f05aa3cb898769859246,6956f05aa3cb898769858b6b,6956f05aa3cb898769858baf,2026-01-19,15:00,16:00,1,65,tennis,Terrain 24,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,19,15.0
6956f05aa3cb898769859247,6956f05aa3cb898769858b84,6956f05aa3cb898769858b99,2025-11-22,13:00,14:00,1,48,padel,Terrain 2,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,22,13.0
6956f05aa3cb898769859248,6956f05aa3cb898769858b83,6956f05aa3cb898769858bb4,2026-01-20,14:00,16:00,2,152,foot,Terrain 29,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,20,14.0
6956f05aa3cb898769859249,6956f05aa3cb898769858b7b,6956f05aa3cb898769858bac,2025-10-04,17:00,19:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,4,17.0
6956f05aa3cb89876985924a,6956f05aa3cb898769858b77,6956f05aa3cb898769858ba1,2026-01-09,11:00,13:00,2,42,padel,Terrain 10,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,9,11.0
6956f05aa3cb89876985924b,6956f05aa3cb898769858b91,6956f05aa3cb898769858bbd,2025-11-16,16:00,18:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,16,16.0
6956f05aa3cb89876985924c,6956f05aa3cb898769858b6b,6956f05aa3cb898769858bbb,2025-11-09,15:00,16:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,9,15.0
6956f05aa3cb89876985924d,6956f05aa3cb898769858b81,6956f05aa3cb898769858b99,2025-12-31,16:00,18:00,2,96,padel,Terrain 2,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,31,16.0
6956f05aa3cb89876985924e,6956f05aa3cb898769858b80,6956f05aa3cb898769858bb7,2026-01-03,17:00,19:00,2,42,tennis,Terrain 32,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,3,17.0
6956f05aa3cb89876985924f,6956f05aa3cb898769858b8b,6956f05aa3cb898769858bbb,2025-12-02,18:00,19:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,2,18.0
6956f05aa3cb898769859250,6956f05aa3cb898769858b74,6956f05aa3cb898769858baf,2025-11-06,9:00,11:00,2,130,tennis,Terrain 24,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,6,9.0
6956f05aa3cb898769859251,6956f05aa3cb898769858b82,6956f05aa3cb898769858bbc,2025-11-09,20:00,22:00,2,124,basket,Terrain 37,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,9,20.0
6956f05aa3cb898769859252,6956f05aa3cb898769858b79,6956f05aa3cb898769858bbd,2026-01-29,17:00,19:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,29,17.0
6956f05aa3cb898769859253,6956f05aa3cb898769858b92,6956f05aa3cb898769858bbb,2025-12-09,20:00,21:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,9,20.0
6956f05aa3cb898769859254,6956f05aa3cb898769858b79,6956f05aa3cb898769858bb4,2026-01-23,16:00,18:00,2,152,foot,Terrain 29,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,23,16.0
6956f05aa3cb898769859255,6956f05aa3cb898769858b67,6956f05aa3cb898769858baa,2025-10-20,12:00,14:00,2,128,tennis,Terrain 19,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,20,12.0
6956f05aa3cb898769859256,6956f05aa3cb898769858b6a,6956f05aa3cb898769858ba9,2025-11-09,13:00,15:00,2,142,tennis,Terrain 18,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,9,13.0
6956f05aa3cb898769859257,6956f05aa3cb898769858b7e,6956f05aa3cb898769858ba1,2025-12-04,8:00,9:00,1,21,padel,Terrain 10,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,4,8.0
6956f05aa3cb898769859258,6956f05aa3cb898769858b7f,6956f05aa3cb898769858bb7,2026-01-12,18:00,19:00,1,21,tennis,Terrain 32,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,12,18.0
6956f05aa3cb898769859259,6956f05aa3cb898769858b73,6956f05aa3cb898769858bb5,2025-11-05,18:00,19:00,1,75,basket,Terrain 30,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,5,18.0
6956f05aa3cb89876985925a,6956f05aa3cb898769858b78,6956f05aa3cb898769858b9d,2025-12-08,11:00,12:00,1,56,foot,Terrain 6,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,8,11.0
6956f05aa3cb89876985925b,6956f05aa3cb898769858b69,6956f05aa3cb898769858ba8,2026-01-20,17:00,18:00,1,20,foot,Terrain 17,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,20,17.0
6956f05aa3cb89876985925c,6956f05aa3cb898769858b87,6956f05aa3cb898769858bb0,2025-12-08,10:00,12:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,8,10.0
6956f05aa3cb89876985925d,6956f05aa3cb898769858b81,6956f05aa3cb898769858bb0,2025-12-10,17:00,19:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,10,17.0
6956f05aa3cb89876985925e,6956f05aa3cb898769858b80,6956f05aa3cb898769858baf,2025-12-30,14:00,16:00,2,130,tennis,Terrain 24,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,30,14.0
6956f05aa3cb89876985925f,6956f05aa3cb898769858b7c,6956f05aa3cb898769858bbb,2026-01-15,18:00,20:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,15,18.0
6956f05aa3cb898769859260,6956f05aa3cb898769858b79,6956f05aa3cb898769858bba,2025-10-28,14:00,16:00,2,56,tennis,Terrain 35,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,28,14.0
6956f05aa3cb898769859261,6956f05aa3cb898769858b70,6956f05aa3cb898769858bbb,2025-12-26,19:00,21:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,26,19.0
6956f05aa3cb898769859262,6956f05aa3cb898769858b8a,6956f05aa3cb898769858ba9,2026-01-11,15:00,17:00,2,142,tennis,Terrain 18,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,11,15.0
6956f05aa3cb898769859263,6956f05aa3cb898769858b7c,6956f05aa3cb898769858ba3,2025-12-20,13:00,14:00,1,70,padel,Terrain 12,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,20,13.0
6956f05aa3cb898769859264,6956f05aa3cb898769858b95,6956f05aa3cb898769858ba9,2025-12-16,13:00,15:00,2,142,tennis,Terrain 18,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,16,13.0
6956f05aa3cb898769859265,6956f05aa3cb898769858b78,6956f05aa3cb898769858bba,2025-12-23,13:00,15:00,2,56,tennis,Terrain 35,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,23,13.0
6956f05aa3cb898769859266,6956f05aa3cb898769858b8d,6956f05aa3cb898769858bba,2025-12-02,12:00,13:00,1,28,tennis,Terrain 35,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,2,12.0
6956f05aa3cb898769859267,6956f05aa3cb898769858b8d,6956f05aa3cb898769858bac,2025-10-23,11:00,13:00,2,60,basket,Terrain 21,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,23,11.0
6956f05aa3cb898769859268,6956f05aa3cb898769858b74,6956f05aa3cb898769858b9c,2025-10-04,10:00,11:00,1,71,tennis,Terrain 5,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,4,10.0
6956f05aa3cb898769859269,6956f05aa3cb898769858b84,6956f05aa3cb898769858bb6,2025-12-01,20:00,21:00,1,70,foot,Terrain 31,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,1,20.0
6956f05aa3cb89876985926a,6956f05aa3cb898769858b69,6956f05aa3cb898769858bbb,2026-01-30,16:00,18:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,30,16.0
6956f05aa3cb89876985926b,6956f05aa3cb898769858b6c,6956f05aa3cb898769858bb0,2025-12-26,13:00,15:00,2,140,padel,Terrain 25,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,26,13.0
6956f05aa3cb89876985926c,6956f05aa3cb898769858b8e,6956f05aa3cb898769858bb3,2026-01-29,8:00,9:00,1,44,basket,Terrain 28,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,29,8.0
6956f05aa3cb89876985926d,6956f05aa3cb898769858b78,6956f05aa3cb898769858bbb,2025-12-02,19:00,20:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,2,19.0
6956f05aa3cb89876985926e,6956f05aa3cb898769858b95,6956f05aa3cb898769858ba7,2025-10-18,20:00,21:00,1,59,foot,Terrain 16,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,18,20.0
6956f05aa3cb89876985926f,6956f05aa3cb898769858b8a,6956f05aa3cb898769858bbb,2026-01-16,14:00,15:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,16,14.0
6956f05aa3cb898769859270,6956f05aa3cb898769858b80,6956f05aa3cb898769858bbb,2025-11-16,11:00,13:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,11,16,11.0
6956f05aa3cb898769859271,6956f05aa3cb898769858b81,6956f05aa3cb898769858ba6,2025-10-04,11:00,13:00,2,44,foot,Terrain 15,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,4,11.0
6956f05aa3cb898769859272,6956f05aa3cb898769858b74,6956f05aa3cb898769858bb1,2025-10-26,15:00,17:00,2,66,basket,Terrain 26,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,26,15.0
6956f05aa3cb898769859273,6956f05aa3cb898769858b74,6956f05aa3cb898769858baa,2026-01-04,15:00,16:00,1,64,tennis,Terrain 19,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2026,1,4,15.0
6956f05aa3cb898769859274,6956f05aa3cb898769858b86,6956f05aa3cb898769858baa,2025-12-31,15:00,17:00,2,128,tennis,Terrain 19,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,31,15.0
6956f05aa3cb898769859275,6956f05aa3cb898769858b78,6956f05aa3cb898769858bb9,2025-12-30,19:00,21:00,2,116,tennis,Terrain 34,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,12,30,19.0
6956f05aa3cb898769859276,6956f05aa3cb898769858b77,6956f05aa3cb898769858bb7,2025-10-10,15:00,16:00,1,21,tennis,Terrain 32,2026-01-01 23:08:26.232,2026-01-01 23:08:26.232,2025,10,10,15.0
6956f05aa3cb898769859277,6956f05aa3cb898769858b90,6956f05aa3cb898769858bbb,2025-11-15,18:00,19:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,15,18.0
6956f05aa3cb898769859278,6956f05aa3cb898769858b96,6956f05aa3cb898769858bbb,2025-10-31,15:00,16:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,31,15.0
6956f05aa3cb898769859279,6956f05aa3cb898769858b89,6956f05aa3cb898769858bab,2026-01-03,16:00,17:00,1,53,padel,Terrain 20,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,3,16.0
6956f05aa3cb89876985927a,6956f05aa3cb898769858b81,6956f05aa3cb898769858bb2,2025-10-20,13:00,14:00,1,35,basket,Terrain 27,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,20,13.0
6956f05aa3cb89876985927b,6956f05aa3cb898769858b89,6956f05aa3cb898769858bbb,2025-11-16,8:00,10:00,2,48,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,16,8.0
6956f05aa3cb89876985927c,6956f05aa3cb898769858b7c,6956f05aa3cb898769858ba4,2025-10-09,12:00,13:00,1,53,padel,Terrain 13,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,9,12.0
6956f05aa3cb89876985927d,6956f05aa3cb898769858b85,6956f05aa3cb898769858bbb,2025-10-08,14:00,15:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,8,14.0
6956f05aa3cb89876985927e,6956f05aa3cb898769858b8b,6956f05aa3cb898769858bb2,2026-01-24,17:00,19:00,2,70,basket,Terrain 27,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,24,17.0
6956f05aa3cb89876985927f,6956f05aa3cb898769858b6e,6956f05aa3cb898769858b9a,2025-11-28,17:00,19:00,2,72,basket,Terrain 3,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,28,17.0
6956f05aa3cb898769859280,6956f05aa3cb898769858b7f,6956f05aa3cb898769858bbd,2026-01-08,17:00,19:00,2,120,padel,Terrain 38,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,8,17.0
6956f05aa3cb898769859281,6956f05aa3cb898769858b86,6956f05aa3cb898769858bb9,2025-11-03,17:00,18:00,1,58,tennis,Terrain 34,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,3,17.0
6956f05aa3cb898769859282,6956f05aa3cb898769858b7c,6956f05aa3cb898769858ba7,2026-01-02,15:00,17:00,2,118,foot,Terrain 16,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,2,15.0
6956f05aa3cb898769859283,6956f05aa3cb898769858b6a,6956f05aa3cb898769858b9d,2026-01-17,16:00,18:00,2,112,foot,Terrain 6,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,17,16.0
6956f05aa3cb898769859284,6956f05aa3cb898769858b91,6956f05aa3cb898769858bb8,2025-12-16,8:00,10:00,2,44,basket,Terrain 33,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,12,16,8.0
6956f05aa3cb898769859285,6956f05aa3cb898769858b6f,6956f05aa3cb898769858bae,2025-11-26,20:00,21:00,1,76,foot,Terrain 23,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,26,20.0
6956f05aa3cb898769859286,6956f05aa3cb898769858b82,6956f05aa3cb898769858ba7,2025-11-04,9:00,10:00,1,59,foot,Terrain 16,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,4,9.0
6956f05aa3cb898769859287,6956f05aa3cb898769858b7f,6956f05aa3cb898769858bbb,2026-01-22,20:00,21:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2026,1,22,20.0
6956f05aa3cb898769859288,6956f05aa3cb898769858b83,6956f05aa3cb898769858bbd,2025-10-10,14:00,15:00,1,60,padel,Terrain 38,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,10,14.0
6956f05aa3cb898769859289,6956f05aa3cb898769858b7a,6956f05aa3cb898769858bac,2025-11-06,9:00,10:00,1,30,basket,Terrain 21,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,11,6,9.0
6956f05aa3cb89876985928a,6956f05aa3cb898769858b8f,6956f05aa3cb898769858baf,2025-10-18,14:00,16:00,2,130,tennis,Terrain 24,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,10,18,14.0
6956f05aa3cb89876985928b,6956f05aa3cb898769858b66,6956f05aa3cb898769858bbb,2025-12-26,8:00,9:00,1,24,tennis,Terrain 36,2026-01-01 23:08:26.233,2026-01-01 23:08:26.233,2025,12,26,8.0
